model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,differing_fields,count,mean,median,q10,q25,q75,q90,min,max
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"title, year",2,0.9999572,0.9999572,0.99995416,0.9999553,0.9999591,0.99996024,0.9999534,0.999961
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,dblp_google_scholar,cross_source,True,"authors, year",1,0.9998679,0.9998679,0.9998679,0.9998679,0.9998679,0.9998679,0.9998679,0.9998679
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, city, phone, type",10208,0.037769355,0.0008425624,1.8517665e-05,0.00011377398,0.007527872,0.06340563,3.3399477e-08,0.9994287
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, phone, type",1530,0.30286235,0.13295734,0.0014062434,0.014837048,0.5812268,0.89126533,9.4395983e-07,0.99904877
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, city, phone",511,0.07263366,0.0073226225,0.00010093244,0.0007234447,0.032827415,0.22538382,1.8573805e-06,0.9724515
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, addr, phone",181,0.5606677,0.63487893,0.019780518,0.15499002,0.92915195,0.9859957,0.000116543335,0.99931395
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,name,1,0.9999869,0.9999869,0.9999869,0.9999869,0.9999869,0.9999869,0.9999869,0.9999869
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,False,"name, type",1,0.9999343,0.9999343,0.9999343,0.9999343,0.9999343,0.9999343,0.9999343,0.9999343
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"city, phone, type",20,0.999448,0.9998307,0.99922174,0.9996419,0.99992853,0.9999607,0.9936237,0.99996984
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"phone, type",18,0.99950165,0.9999163,0.9983975,0.99947804,0.99997294,0.99997866,0.99662447,0.9999831
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, phone, type",14,0.9860681,0.9992368,0.9876531,0.9939953,0.99984807,0.99994606,0.8427424,0.99996185
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, city, phone, type",12,0.97224027,0.99493074,0.87732565,0.9885542,0.99876916,0.9996859,0.85015804,0.9998833
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, phone, type",9,0.9990794,0.9997559,0.99813277,0.9994399,0.99985147,0.9999254,0.99448484,0.99997914
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, city, phone, type",8,0.9864475,0.9984982,0.9681532,0.99663126,0.9989954,0.9997883,0.9034636,0.9998623
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, phone, type",6,0.9958207,0.9992119,0.9885005,0.9952438,0.9994816,0.9997496,0.98303944,0.99996805
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,phone,6,0.99998254,0.9999826,0.99998045,0.9999811,0.999984,0.9999845,0.99998,0.99998486
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, city, phone",4,0.9998184,0.9998342,0.9997036,0.99977124,0.99988127,0.9999206,0.99965847,0.99994683
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"addr, phone",4,0.9996917,0.9998914,0.9992949,0.9996658,0.9999174,0.9999289,0.9990476,0.9999366
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"city, phone",4,0.99995244,0.99995434,0.9999376,0.9999459,0.9999609,0.99996585,0.99993205,0.9999691
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, city, phone, type",3,0.9888726,0.9981,0.97484696,0.9835669,0.99879205,0.9992073,0.9690337,0.9994842
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, phone",2,0.99994475,0.99994475,0.9999181,0.9999281,0.9999614,0.9999714,0.9999114,0.99997807
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, city, phone",1,0.9856592,0.9856592,0.9856592,0.9856592,0.9856592,0.9856592,0.9856592,0.9856592
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,fodors_zagats,cross_source,True,"name, addr, phone",1,0.9999527,0.9999527,0.9999527,0.9999527,0.9999527,0.9999527,0.9999527,0.9999527
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, category, price, description",271911,0.82662225,0.98825014,0.17410396,0.8533591,0.99811316,0.9994543,9.503219e-06,0.9999902
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, price, description",6702,0.8898307,0.9961377,0.52865136,0.972721,0.9990829,0.99969006,5.9791542e-05,0.99998975
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, category, price, description",6348,0.8045166,0.9937458,0.16067056,0.7391604,0.99971336,0.99989384,0.00027311168,0.9999893
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, category, price, description",1671,0.912353,0.99864894,0.70051837,0.9813583,0.9997385,0.99990726,0.0017200001,0.9999895
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, category, description",1148,0.719075,0.90055597,0.11553886,0.49175903,0.98562574,0.9972044,0.00062614196,0.99998224
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, price, description",384,0.95095235,0.9997578,0.9457542,0.9985964,0.9999332,0.9999662,0.0019372765,0.9999894
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, category, description",350,0.9032941,0.9862978,0.6723761,0.9269694,0.99691045,0.9991329,0.014219993,0.99988043
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, price, description",122,0.7590712,0.9745183,0.073411,0.56433856,0.9995871,0.99993277,0.002044202,0.99998343
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, modelno, description",35,0.9460327,0.9972012,0.9428534,0.9845064,0.9993527,0.9997092,0.026791776,0.99995005
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, category, price, description",32,0.8650071,0.97766954,0.55459666,0.87673306,0.99980146,0.9999281,0.0824519,0.9999862
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, price, description",27,0.9922474,0.99997807,0.9851608,0.99991196,0.99998283,0.99998456,0.84923446,0.9999864
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, brand, description",20,0.90731704,0.9935994,0.72541356,0.8941938,0.9979949,0.9994905,0.3460838,0.999629
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, category, description",14,0.99176836,0.9996312,0.98738617,0.9972917,0.9998499,0.99988127,0.91363156,0.9999634
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, description",9,0.99987316,0.99994075,0.99969155,0.99981016,0.99996114,0.9999741,0.9996319,0.9999877
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, category, description",5,0.99974906,0.9998807,0.9995002,0.9996197,0.99989545,0.9999156,0.9994205,0.9999291
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, description",5,0.9999011,0.9999143,0.9998225,0.99989426,0.99993443,0.9999665,0.99977463,0.99998784
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, category, price",1,0.9999367,0.9999367,0.9999367,0.9999367,0.9999367,0.9999367,0.9999367,0.9999367
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,False,"title, modelno, price",1,0.9999461,0.9999461,0.9999461,0.9999461,0.9999461,0.9999461,0.9999461,0.9999461
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, modelno, category, price, description",196,0.9549977,0.99995834,0.9408777,0.9995423,0.99997646,0.99998295,0.08331958,0.9999893
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, category, price, description",147,0.9730048,0.9999819,0.98606765,0.9999729,0.99998504,0.99998635,0.0931586,0.99998915
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, brand, modelno, category, price, description",77,0.98565227,0.9999502,0.95630044,0.99982685,0.99997365,0.99998194,0.76088166,0.99998915
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, brand, category, price, description",57,0.99731153,0.999982,0.9999304,0.9999738,0.99998534,0.99998707,0.9375776,0.9999887
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, price, description",24,0.999796,0.9999875,0.9999673,0.9999803,0.99998856,0.9999893,0.9954848,0.9999894
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, category, description",18,0.99998116,0.99998176,0.9999742,0.9999782,0.9999847,0.99998695,0.99996996,0.9999881
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, modelno, category, description",15,0.99995965,0.9999659,0.9999244,0.99995136,0.999982,0.99998474,0.9998791,0.99998903
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, modelno, price, description",14,0.9305758,0.9999793,0.9999028,0.999951,0.99998605,0.9999884,0.02847286,0.99998903
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"category, price, description",4,0.9841581,0.9999873,0.95566416,0.9841573,0.9999881,0.9999886,0.9366687,0.99998903
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"modelno, category, description",4,0.99997187,0.9999802,0.9999532,0.9999705,0.9999815,0.9999837,0.9999417,0.9999852
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"modelno, category, price, description",4,0.97839105,0.99914443,0.9401993,0.97756076,0.9999747,0.99998015,0.91529167,0.9999838
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"brand, category, price, description",3,0.9999841,0.9999832,0.99998224,0.9999826,0.99998516,0.99998635,0.999982,0.9999871
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, description",3,0.99998754,0.9999887,0.9999855,0.9999867,0.9999889,0.99998903,0.99998474,0.99998915
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"brand, modelno, category, price, description",2,0.9999259,0.9999259,0.99987763,0.9998957,0.99995613,0.9999742,0.99986553,0.9999863
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, brand, category, description",2,0.9999784,0.9999784,0.99997616,0.999977,0.99997985,0.9999807,0.99997556,0.9999813
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, brand, modelno, category, description",2,0.99997455,0.99997455,0.999966,0.99996924,0.99997985,0.9999831,0.9999639,0.9999852
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, brand, price, description",2,0.9999585,0.9999585,0.9999367,0.99994487,0.99997216,0.99998033,0.9999312,0.9999858
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"brand, modelno, category, description",1,0.99995637,0.99995637,0.99995637,0.99995637,0.99995637,0.99995637,0.99995637,0.99995637
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"brand, price, description",1,0.9999809,0.9999809,0.9999809,0.9999809,0.9999809,0.9999809,0.9999809,0.9999809
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"category, price",1,0.9627503,0.9627503,0.9627503,0.9627503,0.9627503,0.9627503,0.9627503,0.9627503
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"modelno, price, description",1,0.9999093,0.9999093,0.9999093,0.9999093,0.9999093,0.9999093,0.9999093,0.9999093
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"price, description",1,0.99998975,0.99998975,0.99998975,0.99998975,0.99998975,0.99998975,0.99998975,0.99998975
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,walmart_amazon,cross_source,True,"title, modelno",1,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999,0.99999
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,False,"title, description, manufacturer, price",212711,0.99244326,0.99984205,0.99880207,0.9995931,0.99992466,0.99995565,0.00033634395,0.9999893
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,False,"title, description, price",71541,0.9902935,0.99991834,0.9995926,0.99982613,0.9999541,0.9999697,0.0019892703,0.99998975
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,False,"title, description, manufacturer",3773,0.9996417,0.99987257,0.9993089,0.9997117,0.9999366,0.9999615,0.9488827,0.99998736
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,False,"title, manufacturer, price",946,0.99993986,0.9999611,0.9998826,0.99993694,0.9999726,0.999979,0.99931455,0.9999876
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_numeric,cross_source,False,"title, description",514,0.9999094,0.99995565,0.99981797,0.9999158,0.99997413,0.99998146,0.9981761,0.99998915
